Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg Vehicle Turnaround Time,Avg Customer Turnaround Time,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-01-20 00:00:00,21:15:24,"""CNR9659819""",Cancelled by Customer,"""CID5653812""",Go Mini,Huda City Centre,Hauz Rani,8.5,28.61575145,1,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-04-10 00:00:00,11:34:22,"""CNR8084453""",Completed,"""CID5057901""",Premier Sedan,Vatika Chowk,Saidulajab,12.8,36.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,669,39.51,3.6,4.2,Cash
2024-07-28 00:00:00,09:55:49,"""CNR6574173""",Cancelled by Customer,"""CID6454968""",Go Sedan,Gurgaon Sector 29,Kherki Daula Toll,8.7,28.61575145,1,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-04 00:00:00,08:25:20,"""CNR4467044""",Cancelled by Driver,"""CID9935423""",Auto,Kalkaji,INA Market,8.8,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-05 00:00:00,15:40:40,"""CNR3334608""",Completed,"""CID2336782""",Go Mini,GTB Nagar,Kalkaji,5.2,31.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,207,7.83,4.4,3.9,Uber Wallet
2024-08-16 00:00:00,12:45:03,"""CNR3901250""",Completed,"""CID4369282""",Go Sedan,Rajiv Nagar,Meerut,13.2,35.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,227,12.34,4.1,3.1,Cash
2024-03-21 00:00:00,01:29:50,"""CNR3899180""",Completed,"""CID3915373""",Premier Sedan,Panchsheel Park,Yamuna Bank,2.3,33.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,771,36.7,3.5,4.6,UPI
2024-04-29 00:00:00,22:39:08,"""CNR7686844""",Cancelled by Driver,"""CID4485200""",Auto,Sonipat,GTB Nagar,9.1,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-06 00:00:00,13:35:55,"""CNR7619619""",Completed,"""CID9964707""",Auto,Sadar Bazar Gurgaon,Chanakyapuri,14.2,26.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,441,31.5,4.7,3.1,Uber Wallet
2024-09-13 00:00:00,15:20:50,"""CNR3128056""",Cancelled by Driver,"""CID1669827""",Go Sedan,Netaji Subhash Place,Kashmere Gate ISBT,11.2,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-18 00:00:00,06:30:30,"""CNR2415257""",Completed,"""CID6909825""",Premier Sedan,Lajpat Nagar,Rohini,12.4,21.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,788,4.26,4.2,4.5,UPI
2024-10-06 00:00:00,21:53:22,"""CNR9756448""",Completed,"""CID6952097""",Auto,Indraprastha,Panipat,13.3,41.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,459,46.74,5,4.9,UPI
2024-10-10 00:00:00,03:56:19,"""CNR5071968""",Completed,"""CID7384045""",Go Sedan,Panchsheel Park,Yamuna Bank,4.7,42.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,473,48.35,4.7,3.8,Cash
2024-05-14 00:00:00,06:39:13,"""CNR9262105""",Completed,"""CID3597216""",Bike,Noida Sector 62,DLF City Court,14.5,19.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,503,49.87,4.3,4.7,Cash
2024-12-28 00:00:00,15:23:53,"""CNR6026973""",Completed,"""CID7000290""",Go Mini,Badarpur,Botanical Garden,5.4,18.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,586,22.67,4.2,4.2,UPI
2024-11-11 00:00:00,16:22:48,"""CNR6798581""",Cancelled by Driver,"""CID4412829""",Auto,South Extension,Hauz Rani,8.1,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-20 00:00:00,09:51:13,"""CNR1511311""",Cancelled by Driver,"""CID3430917""",Bike,Sikanderpur,INA Market,7.4,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-29 00:00:00,22:39:15,"""CNR1690974""",Completed,"""CID5614686""",Go Mini,Preet Vihar,Cyber Hub,11.5,25.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,236,45.17,4.6,3,UPI
2024-11-19 00:00:00,17:42:35,"""CNR2405566""",Completed,"""CID2765782""",Go Mini,Kadarpur,Maidan Garhi,11.6,28.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,73,23.07,4.6,4.2,UPI
2024-11-27 00:00:00,08:10:57,"""CNR5503992""",Completed,"""CID3215242""",Premier Sedan,Malviya Nagar,Nehru Place,3.1,44.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,355,4.08,4.7,3.1,Cash
2024-10-02 00:00:00,02:51:56,"""CNR5487256""",Completed,"""CID2154074""",Auto,Pitampura,Yamuna Bank,11.1,23.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,663,41.97,3.9,4.1,UPI
2024-04-13 00:00:00,18:30:55,"""CNR9280980""",Completed,"""CID4697642""",Auto,Kalkaji,Sultanpur,2.6,39.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,886,38.82,4.2,4.3,UPI
2024-12-29 00:00:00,19:49:23,"""CNR5735365""",Completed,"""CID4330019""",Auto,Anand Vihar ISBT,Hauz Khas,7.2,37.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,292,30.4,4.2,3.7,Cash
2024-06-05 00:00:00,10:39:57,"""CNR7094496""",Completed,"""CID1193764""",Auto,Gurgaon Sector 29,Rajouri Garden,2,37.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,564,19.78,4.4,4.2,UPI
2024-04-08 00:00:00,18:09:35,"""CNR8674052""",Cancelled by Driver,"""CID9232244""",Bike,Noida Film City,Jama Masjid,8.7,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-26 00:00:00,20:42:23,"""CNR3317899""",Completed,"""CID7292132""",Go Mini,Hero Honda Chowk,Satguru Ram Singh Marg,11.3,39.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,619,47.2,4.2,4.3,Cash
2024-10-03 00:00:00,09:05:53,"""CNR7648257""",Completed,"""CID6260946""",Go Mini,Khan Market,AIIMS,2.7,28.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,963,17.43,4.8,3.8,Uber Wallet
2024-07-23 00:00:00,01:52:02,"""CNR9887499""",Completed,"""CID4896073""",Auto,Jahangirpuri,Rajiv Nagar,4.8,33.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,427,14.43,4.1,4.6,UPI
2024-10-09 00:00:00,02:44:58,"""CNR5899408""",Completed,"""CID6731666""",Auto,Chhatarpur,Vatika Chowk,4.4,42.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,60,22.92,4.6,3.7,Cash
2024-11-06 00:00:00,13:15:08,"""CNR4090725""",Completed,"""CID9333845""",Bike,Dilshad Garden,Laxmi Nagar,8,29,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,697,32.15,3.2,3.9,Debit Card
2024-02-17 00:00:00,11:09:37,"""CNR7912140""",Completed,"""CID2721563""",Go Mini,Arjangarh,GTB Nagar,8.1,35.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,953,43.08,4.6,4.9,UPI
2024-08-19 00:00:00,16:35:23,"""CNR1149573""",Completed,"""CID4850979""",Go Mini,Chirag Delhi,IGNOU Road,5.9,37.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,342,48.91,4,4.8,Cash
2024-07-08 00:00:00,13:53:17,"""CNR9795191""",Cancelled by Driver,"""CID7143989""",Go Sedan,Kashmere Gate ISBT,Jama Masjid,9.8,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-19 00:00:00,14:05:34,"""CNR6845177""",Completed,"""CID2910913""",Go Mini,Civil Lines Gurgaon,Sarai Kale Khan,7,17.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,935,32.46,4.4,3.9,Uber Wallet
2024-05-13 00:00:00,19:07:57,"""CNR6115510""",Completed,"""CID8805139""",Auto,IGNOU Road,Tughlakabad,6.1,24,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,566,11.44,4.8,3.7,Debit Card
2024-02-28 00:00:00,15:56:29,"""CNR6859535""",Completed,"""CID2960838""",Bike,Sultanpur,Netaji Subhash Place,9.6,34.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,459,42.18,3.7,3.7,Credit Card
2024-03-05 00:00:00,13:01:21,"""CNR2514823""",Cancelled by Customer,"""CID8542583""",Auto,Laxmi Nagar,Lok Kalyan Marg,13.3,28.61575145,1,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-11-10 00:00:00,10:53:47,"""CNR5197106""",Cancelled by Driver,"""CID9447069""",Go Sedan,Dilshad Garden,Maidan Garhi,11.1,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-10 00:00:00,17:20:23,"""CNR5958707""",Completed,"""CID9250719""",Go Mini,South Extension,Sultanpur,5.2,18.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,401,40.16,4.1,4.2,UPI
2024-07-13 00:00:00,20:13:00,"""CNR7438691""",Completed,"""CID6640597""",Uber XL,Tis Hazari,Noida Film City,4.7,34.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,509,4.01,4.3,4.9,Cash
2024-07-13 00:00:00,08:57:24,"""CNR4717203""",Cancelled by Driver,"""CID4019303""",Go Mini,Nawada,Ardee City,9.8,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-16 00:00:00,02:31:09,"""CNR3871982""",Completed,"""CID3385226""",eBike,Basai Dhankot,Chirag Delhi,10.3,41.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,905,15.59,4.9,4.6,UPI
2024-05-30 00:00:00,16:19:02,"""CNR7276252""",Completed,"""CID4805819""",Go Mini,GTB Nagar,Ghitorni,10.8,16.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,312,47.72,4.7,4.2,Cash
2024-07-04 00:00:00,17:14:35,"""CNR8591450""",No Driver Found,"""CID5485762""",Bike,Vatika Chowk,Inderlok,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-09 00:00:00,09:16:04,"""CNR2118165""",Completed,"""CID4254404""",Auto,Meerut,Gurgaon Railway Station,11.6,20.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,103,34.36,4.2,4.6,UPI
2024-02-04 00:00:00,21:29:14,"""CNR1580852""",Completed,"""CID1032196""",Bike,Mundka,Moolchand,7.4,16,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,425,11.93,4.2,4.3,Cash
2024-06-06 00:00:00,17:48:55,"""CNR8400555""",Completed,"""CID7803210""",Premier Sedan,Netaji Subhash Place,Mayur Vihar,11.3,44.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,309,42.82,4.3,4.7,UPI
2024-07-30 00:00:00,21:13:50,"""CNR2392283""",Incomplete,"""CID7179926""",Go Mini,MG Road,Old Gurgaon,8.1,22.6,0,Driver asked to cancel,0,More than permitted people in there,1,Other Issue,103,12.63,4.22464455,4.404739336,UPI
2024-08-23 00:00:00,15:15:50,"""CNR8799283""",Completed,"""CID2914515""",Auto,Netaji Subhash Place,Vatika Chowk,8,23.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,379,43.14,4.3,3.9,UPI
2024-05-01 00:00:00,18:52:59,"""CNR7692801""",Cancelled by Driver,"""CID4418657""",Auto,Manesar,Malviya Nagar,6.4,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-18 00:00:00,17:22:40,"""CNR8406654""",No Driver Found,"""CID3494610""",Auto,Gurgaon Sector 56,Greater Noida,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-09-16 00:00:00,12:20:07,"""CNR5193961""",Completed,"""CID3471193""",Go Mini,Green Park,Udyog Vihar Phase 4,9.6,39.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,623,40.59,4.3,3.8,UPI
2024-12-25 00:00:00,18:07:10,"""CNR9045710""",Completed,"""CID9382079""",Go Mini,Gwal Pahari,Pitampura,14.3,19.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,743,20.32,4.4,5,Cash
2024-07-25 00:00:00,14:39:37,"""CNR1884447""",Completed,"""CID3794502""",Premier Sedan,Cyber Hub,Narsinghpur,2.1,23.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,647,48.8,4.4,4.3,Uber Wallet
2024-03-04 00:00:00,18:44:28,"""CNR5929425""",Cancelled by Customer,"""CID8229428""",Auto,Noida Sector 62,Jhilmil,14.1,28.61575145,1,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-30 00:00:00,03:42:37,"""CNR3795914""",Completed,"""CID2036541""",Go Mini,Pataudi Chowk,Golf Course Road,7.3,30.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,1364,42.16,3.4,3.3,Cash
2024-07-24 00:00:00,05:25:09,"""CNR5115903""",Cancelled by Driver,"""CID1437336""",Go Sedan,Satguru Ram Singh Marg,Kaushambi,7.6,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-13 00:00:00,17:29:47,"""CNR7223335""",Cancelled by Driver,"""CID9786042""",Go Mini,Badarpur,Ashok Vihar,6.8,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-09-29 00:00:00,19:08:22,"""CNR3338595""",Completed,"""CID3627391""",Auto,Badshahpur,Vatika Chowk,3.6,24.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,890,47.98,3.6,4.7,UPI
2024-12-24 00:00:00,18:06:50,"""CNR1610053""",Completed,"""CID5372274""",Go Sedan,Pragati Maidan,Tilak Nagar,5.1,44,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,162,46.78,3.8,3.2,Cash
2024-11-23 00:00:00,14:38:02,"""CNR4383491""",Completed,"""CID5404553""",Auto,Jor Bagh,Shivaji Park,14.6,42.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,242,27.68,4.3,4.5,Debit Card
2024-02-22 00:00:00,19:18:56,"""CNR4238002""",Completed,"""CID6776646""",Premier Sedan,Sikanderpur,Karkarduma,2.9,44.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,342,27.62,4.6,4.5,UPI
2024-01-11 00:00:00,16:19:12,"""CNR2471315""",Completed,"""CID1296895""",Go Mini,Maidan Garhi,Ghitorni Village,5.2,26.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,316,17.92,4,4.7,UPI
2024-08-26 00:00:00,21:41:12,"""CNR7554909""",Completed,"""CID2941890""",Auto,New Colony,RK Puram,2.7,34.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,1286,30.53,4.5,4.2,Uber Wallet
2024-04-02 00:00:00,14:06:02,"""CNR4559667""",Cancelled by Driver,"""CID2567945""",Auto,Sarojini Nagar,Noida Extension,6.3,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-12-01 00:00:00,16:49:53,"""CNR7943612""",Incomplete,"""CID7051878""",Bike,Gurgaon Sector 56,Samaypur Badli,2.5,18.9,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,274,14.78,4.22464455,4.404739336,Credit Card
2024-02-05 00:00:00,19:24:59,"""CNR9513281""",No Driver Found,"""CID8578287""",Premier Sedan,Raj Nagar Extension,Paharganj,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-06 00:00:00,18:05:10,"""CNR3228885""",Completed,"""CID3480522""",Bike,Manesar,Civil Lines Gurgaon,6.6,29.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,689,45.97,3.9,4.9,UPI
2024-09-22 00:00:00,15:53:15,"""CNR6838313""",Cancelled by Driver,"""CID6286831""",Auto,Azadpur,Connaught Place,5,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-24 00:00:00,23:28:39,"""CNR7513763""",Cancelled by Driver,"""CID5819264""",eBike,Cyber Hub,IGI Airport,8.4,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-04-24 00:00:00,04:51:55,"""CNR4249572""",Completed,"""CID9658351""",Premier Sedan,Kashmere Gate,Gwal Pahari,4.7,15.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,504,24.06,4.7,5,Uber Wallet
2024-04-12 00:00:00,09:09:48,"""CNR1730323""",Completed,"""CID1295813""",Go Sedan,Jahangirpuri,Sultanpur,10.8,17.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,231,9.44,4.1,4.5,Uber Wallet
2024-12-28 00:00:00,03:45:50,"""CNR3316127""",Completed,"""CID1501533""",Premier Sedan,Mansarovar Park,IGNOU Road,15,29.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,824,24.98,4.4,4.2,UPI
2024-09-09 00:00:00,21:25:37,"""CNR5001450""",Completed,"""CID4130652""",Uber XL,Khan Market,Tilak Nagar,12.5,15.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,478,10.78,3.9,4.9,Uber Wallet
2024-03-16 00:00:00,14:26:34,"""CNR2994632""",Completed,"""CID4528348""",Bike,Panipat,Jasola,6.9,29.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,432,40.59,4.4,4.3,Debit Card
2024-04-30 00:00:00,11:35:16,"""CNR8349332""",Completed,"""CID1895189""",Bike,Saket,Rohini,6.6,19.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,606,5.75,4.2,4.6,UPI
2024-08-12 00:00:00,16:59:05,"""CNR6785391""",Completed,"""CID3192351""",Auto,Sultanpur,Bahadurgarh,7.5,18.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,328,42.66,3.4,4.9,UPI
2024-10-21 00:00:00,06:06:08,"""CNR4239039""",Cancelled by Customer,"""CID5633622""",Premier Sedan,Ghitorni,Chhatarpur,14.9,28.61575145,1,AC is not working,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-15 00:00:00,11:25:04,"""CNR3942728""",Completed,"""CID3899231""",Premier Sedan,Shastri Park,Rohini West,2.9,38.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,156,36.13,4.3,4.3,UPI
2024-03-06 00:00:00,11:49:24,"""CNR2282162""",Completed,"""CID7242372""",Go Sedan,Rithala,Noida Film City,9.4,36.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,105,44.08,4.7,4.9,Credit Card
2024-05-07 00:00:00,11:55:31,"""CNR4677505""",Cancelled by Driver,"""CID3339585""",Go Sedan,Akshardham,Delhi Gate,11.3,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-28 00:00:00,20:08:07,"""CNR8185605""",Cancelled by Customer,"""CID9816010""",Go Sedan,IFFCO Chowk,Sultanpur,16.9,28.61575145,1,Change of plans,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-24 00:00:00,10:32:59,"""CNR5351433""",Completed,"""CID4736469""",Auto,Huda City Centre,Karkarduma,11.2,22,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,213,35.76,4.8,4.6,Debit Card
2024-08-29 00:00:00,02:37:10,"""CNR8880913""",Completed,"""CID4302311""",Bike,Kashmere Gate ISBT,Rajiv Chowk,11.2,19.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,620,45,4.6,3.1,Cash
2024-02-07 00:00:00,21:52:08,"""CNR3643495""",Cancelled by Driver,"""CID3072962""",Bike,Laxmi Nagar,ITO,6.8,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-02 00:00:00,23:59:15,"""CNR8399435""",Completed,"""CID7010722""",Go Mini,South Extension,Vidhan Sabha,11.6,21.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,83,45.07,3.9,4.2,Credit Card
